,movie_id,budget,title,original_title,status,tagline,release_date,runtime,genres,production_companies,production_countries,popularity,revenue,vote_average,vote_count,cast,crew,homepage,keywords,original_language,overview,spoken_languages,release_year,release_month,,
377,4477,90000000,The Devil's Own,The Devil's Own,Released,"They come from different worlds. They fight for different causes. Now, two men from opposite sides of the law are about to go to war.",1997-03-12,107.0,"Crime,Thriller,Drama",Columbia Pictures,United States of America,15.350451000000001,140807547,5.9,290,HarrisonFord,AlanJ.Pakula,,"new york,terrorist,anonymity,northern ireland",en,"Frankie McGuire, one of the IRA's deadliest assassins, draws an American family into the crossfire of terrorism. But when he is sent to the U.S. to buy weapons, Frankie is housed with the family of Tom O'Meara, a New York cop who knows nothing about Frankie's real identity. Their surprising friendship, and Tom's growing suspicions, forces Frankie to choose between the promise of peace or a lifetime of murder.",English,1997.0,3.0,,
378,8665,100000000,K-19: The Widowmaker,K-19: The Widowmaker,Released,Fate has found its hero.,2002-07-19,138.0,"Drama,History,Thriller","Paramount Pictures,Intermedia Films,National Geographic Society,New Regency Pictures,Palomar Pictures (II),First Light Production","Canada,Germany,United Kingdom,United States of America",15.625948999999999,35168966,6.1,264,HarrisonFord,KathrynBigelow,,"submarine,soviet union,core melt,north atlantic,nuclear,woman director",en,"When Russia's first nuclear submarine malfunctions on its maiden voyage, the crew must race to save the ship and prevent a nuclear disaster.",English,2002.0,7.0,,
379,9387,20000000,Conan the Barbarian,Conan the Barbarian,Released,Thief. Warrior. Gladiator. King.,1982-04-02,129.0,"Adventure,Fantasy,Action","Universal Pictures,Dino De Laurentiis Company",United States of America,31.802807,79114085,6.6,650,ArnoldSchwarzenegger,JohnMilius,,"gladiator,repayment,despot,barbarian,sword and sorcery",en,"A film adaptation of the classic sword and sorcery hero, Conan the Barbarian. A horde of rampaging warriors massacre the parents of young Conan and enslave the young child for years on The Wheel of Pain. As the sole survivor of the childhood massacre, Conan is released from slavery and taught the ancient arts of fighting. Transforming himself into a killing machine, Conan travels into the wilderness to seek vengeance on Thulsa Doom, the man responsible for killing his family. In the wilderness, Conan takes up with the thieves Valeria and Subotai. The group comes upon King Osric, who wants the trio of warriors to help rescue his daughter who has joined Doom in the hills.",English,1982.0,4.0,,
380,921,88000000,Cinderella Man,Cinderella Man,Released,One man's extraordinary fight to save the family he loved.,2005-06-02,144.0,"Romance,Drama,History","Miramax Films,Imagine Entertainment,Universal Pictures,Parkway Pictures (I),Touchstone Pictures",United States of America,24.100863,108539911,7.3,616,RussellCrowe,RonHoward,http://www.cinderellamanmovie.com/index.php,"transporter,netherlands,world cup,socially deprived family,family's daily life,boxer,boxing match,comeback,training,heavy weight,folk hero,biography,daughter,defeat,sport",en,"The true story of boxer, Jim Braddock who, in the 1920’s after his retirement, has a surprise comeback in order to get him and his family out of a socially poor state.",English,2005.0,6.0,,
381,49852,90000000,The Nutcracker: The Untold Story,The Nutcracker: The Untold Story,Released,,2010-11-24,110.0,"Fantasy,Action,Family","Vnesheconombank,Nutcracker Holdings,HCC Media Group,Russian Roulette Ltd.","United Kingdom,Hungary",3.593349,16178959,5.4,50,ElleFanning,AndreiKonchalovsky,http://www.nutcrackerin3d.com/,,en,"Set in 1920's Vienna, this a tale of a little girl, whose godfather gives her a special doll one Christmas Eve.","Dansk,English",2010.0,11.0,,
382,4464,87000000,Seabiscuit,Seabiscuit,Released,The hopes of a nation rode on a long shot.,2003-07-22,141.0,"Drama,History","Universal Pictures,Spyglass Entertainment,The Kennedy/Marshall Company,DreamWorks Pictures,Touchstone Pictures",United States of America,14.824166,148336445,6.7,216,JeffBridges,GaryRoss,http://www.seabiscuitmovie.com/,"horse race,american dream,racehorse,great depression",en,True story of the undersized Depression-era racehorse whose victories lifted not only the spirits of the team behind it but also those of their nation.,English,2003.0,7.0,,
383,664,92000000,Twister,Twister,Released,The Dark Side of Nature.,1996-05-10,113.0,"Action,Adventure,Drama","Universal Pictures,Amblin Entertainment,Warner Bros.,Constant c Productions",United States of America,32.079995000000004,494471524,6.1,950,HelenHunt,JandeBont,,"wife husband relationship,tornado,twister,oklahoma,metereologist,invention,climate,barn,natural disaster,cow,truck,disaster,aunt niece relationship,storm chaser,divorce",en,"TV weatherman Bill Harding is trying to get his tornado-hunter wife, Jo, to sign divorce papers so he can marry his girlfriend Melissa. But Mother Nature, in the form of a series of intense storms sweeping across Oklahoma, has other plans. Soon the three have joined the team of stormchasers as they attempt to insert a revolutionary measuring device into the very heart of several extremely violent tornados.",English,1996.0,5.0,,
384,8358,90000000,Cast Away,Cast Away,Released,"At the edge of the world, his journey begins.",2000-12-22,143.0,"Adventure,Drama","DreamWorks SKG,Twentieth Century Fox Film Corporation,Playtone,ImageMovers",United States of America,57.739713,429632142,7.5,3218,TomHanks,RobertZemeckis,,"exotic island,suicide attempt,volleyball,loneliness,airplane crash,deserted island,tropical island,survival skills",en,"Chuck, a top international manager for FedEx, and Kelly, a Ph.D. student, are in love and heading towards marriage. Then Chuck's plane to Malaysia ditches at sea during a terrible storm. He's the only survivor, and he washes up on a tiny island with nothing but some flotsam and jetsam from the aircraft's cargo.","Pусский,English",2000.0,12.0,,
385,9836,100000000,Happy Feet,Happy Feet,Released,WARNING: May Cause Toe-Tapping.,2006-11-16,108.0,"Animation,Comedy","Kennedy Miller Productions,Animal Logic",Australia,37.272385,384335608,5.9,1410,ElijahWood,GeorgeMiller,http://www.warnerbros.com/happy-feet,"ocean,fish,zoo,penguin,tap dancing,love,crush,snow,anthropomorphism,singing,antarctica,family,duringcreditsstinger",en,"Into the world of the Emperor Penguins, who find their soul mates through song, a penguin is born who cannot sing. But he can tap dance something fierce!",English,2006.0,11.0,,
386,2502,75000000,The Bourne Supremacy,The Bourne Supremacy,Released,They should have left him alone.,2004-07-23,108.0,"Action,Drama,Thriller","Universal Pictures,The Kennedy/Marshall Company,Hypnotic,Motion Picture THETA Produktionsgesellschaft,Ludlum Entertainment","Germany,United States of America",53.213931,288500217,7.2,2825,MattDamon,PaulGreengrass,https://www.uphe.com/movies/the-bourne-supremacy,"berlin,assassin,based on novel,amnesia,sniper,lie,sequel,suspense,on the run,shootout,espionage,violence,foot chase,car chase,exploding house,though guy,one against many,rail car,dark past,moscow,hand to hand combat",en,"When a CIA operation to purchase classified Russian documents is blown by a rival agent, who then shows up in the sleepy seaside village where Bourne and Marie have been living. The pair run for their lives and Bourne, who promised retaliation should anyone from his former life attempt contact, is forced to once again take up his life as a trained assassin to survive.","English,Pусский,Deutsch,Italiano",2004.0,7.0,,
387,9772,85000000,Air Force One,Air Force One,Released,The fate of a nation rests on the courage of one man.,1997-07-25,124.0,"Action,Thriller","Columbia Pictures Corporation,Beacon Communications,Radiant Productions","Germany,United States of America",36.38795,315156409,6.2,840,HarrisonFord,WolfgangPetersen,,"prison,corruption,journalist,white house,hostage,ultimatum,hostage-taking,air force one,aerial combat,conspiracy,gunfight,fighter plane,secret service,american president,hand to hand combat,negotiation,political prisoner,airplane hijack",en,"Russian terrorists conspire to hijack the aircraft with the president and his family on board. The commander in chief finds himself facing an impossible predicament: give in to the terrorists and sacrifice his family, or risk everything to uphold his principles - and the integrity of the nation.","English,Pусский",1997.0,7.0,,
388,161,85000000,Ocean's Eleven,Ocean's Eleven,Released,Are you in or out?,2001-12-07,116.0,"Thriller,Crime","Village Roadshow Pictures,Section Eight,NPV Entertainment,Jerry Weintraub Productions,Warner Bros.,WV Films II",United States of America,60.929352,450717150,7.2,3783,GeorgeClooney,StevenSoderbergh,http://www.warnerbros.co.uk/movies/oceans-eleven,"prison,pickpocket,strip club,con artist,atlantic city,cockney accent,las vegas,card dealer,explosives expert,black and white scene,male,salt lake city utah",en,"Less than 24 hours into his parole, charismatic thief Danny Ocean is already rolling out his next plan: In one night, Danny's hand-picked crew of specialists will attempt to steal more than $150 million from three Las Vegas casinos. But to score the cash, Danny risks his chances of reconciling with ex-wife, Tess.","Italiano,English",2001.0,12.0,,
389,52451,75000000,The Three Musketeers,The Three Musketeers,Released,Every legend has a new beginning.,2011-08-31,110.0,"Adventure,Action,Thriller","Impact Pictures,Studio Babelsberg,Nouvelles Éditions de Films (NEF),New Legacy,Constantin Film Produktion","United States of America,Germany,France,United Kingdom",36.605246,132274484,5.6,924,MillaJovovich,PaulW.S.Anderson,http://www.threemusketeers-movie.com/,"number in title,historical fiction,musketeer,17th century,3d",en,The hot-headed young D'Artagnan along with three former legendary but now down on their luck Musketeers must unite and defeat a beautiful double agent and her villainous employer from seizing the French throne and engulfing Europe in war.,English,2011.0,8.0,,
390,76492,85000000,Hotel Transylvania,Hotel Transylvania,Released,Where monsters go to get away from it all,2012-09-20,91.0,"Animation,Comedy,Family,Fantasy","Columbia Pictures,Sony Pictures Animation",United States of America,56.257411,358375603,6.8,2566,AdamSandler,GenndyTartakovsky,http://www.welcometohotelt.com,"witch,magic,mummy,vampire,dracula,skeleton,backpacker,frankenstein,wolfman,zombie,invisible man,duringcreditsstinger, nosferatu,protective father,fang vamp",en,"Dracula, who operates a high-end resort away from the human world, goes into overprotective mode when a boy discovers the resort and falls for the count's teen-aged daughter.",English,2012.0,9.0,,
391,4523,85000000,Enchanted,Enchanted,Released,This fairytale princess is about to meet a real Prince Charming,2007-11-20,107.0,"Comedy,Family,Fantasy,Romance","Walt Disney Pictures,Josephson Entertainment,Andalasia Productions,Right Coast Productions",United States of America,29.21998,340487652,6.6,1449,AmyAdams,KevinLima,http://disney.go.com/disneypictures/enchanted/,"poison,queen,fairy tale,musical,princess,portal,animation,fantasy world,evil witch,part animation",en,"The beautiful princess Giselle is banished by an evil queen from her magical, musical animated land and finds herself in the gritty reality of the streets of modern-day Manhattan. Shocked by this strange new environment that doesn't operate on a ""happily ever after"" basis, Giselle is now adrift in a chaotic world badly in need of enchantment. But when Giselle begins to fall in love with a charmingly flawed divorce lawyer who has come to her aid - even though she is already promised to a perfect fairy tale prince back home - she has to wonder: Can a storybook view of romance survive in the real world?",English,2007.0,11.0,,
392,59961,85000000,Safe House,Safe House,Released,No one is safe,2012-02-09,115.0,"Action,Thriller","Universal Pictures,Dentsu,Relativity Media,Bluegrass Films",United States of America,34.773106,208076205,6.3,1345,DenzelWashington,DanielEspinosa,http://www.nooneissafe.com,"cia,violence,safe house,rogue agent,cape town south africa,soccer stadium",en,"A dangerous CIA renegade resurfaces after a decade on the run. When the safe house he's remanded to is attacked by mercenaries, a rookie operative escapes with him. Now, the unlikely allies must stay alive long enough to uncover who wants them dead.","English,Afrikaans,Español",2012.0,2.0,,
393,10481,85000000,102 Dalmatians,102 Dalmatians,Released,Meet Two Unlikely Heroes With A Bone To Pick.,2000-10-07,100.0,"Comedy,Family","Walt Disney Pictures,Cruella Productions",United States of America,9.895061,183611771,5.1,313,GlennClose,KevinLima,,"london england,prison,release from prison,women's prison,society for the prevention of cruelty to animals,puppy,pelz,dog,dalmatian",en,"Get ready for a howling good time as an all new assortment of irresistible animal heroes are unleashed in this great family tail! In an unlikely alliance, the outrageous Waddlesworth... a parrot who thinks he's a Rottweiler... teams up with Oddball... an un-marked Dalmation puppy eager to earn her spots! Together they embark on a laugh-packed quest to outwit the ever-scheming Cruella De Vil",English,2000.0,10.0,,
